document_id|segment_id|awajun_text
AGR0037_segmented.txt|18636|Saig wakegakug miniti, miniti, wasugkamsatjai, wajau
AGR0037_segmented.txt|18637|Tutai enta ame mina aishug Kashayua minitjamkui wajukattame takug, machita takuji minitu
AGR0037_segmented.txt|18638|Nunitai ditashkam puyatkag, sujut wajakiaju
AGR0037_segmented.txt|18640|Waketjamtai ukuak, dukugchakam uchijin jegajua pagkuk buutu
AGR0037_segmented.txt|18641|Tikish aents nuwi batsamin aidaush kautkaju
AGR0037_segmented.txt|18642|Uchi maam tepaun jukiag tsentsakai pempeajag patasaju
AGR0037_segmented.txt|18643|Imatuinai muun Kashayuashkam sai Ampushjai nuwintu tikish muun aidaujai, ikam weaja kuntin maa itami
AGR0037_segmented.txt|18644|Nunika aja takaku yuwami tusag ikam wejau
AGR0037_segmented.txt|18645|Nuniku muun Ampush chichak saiju wagkanuk ankaja pegkegchaun kanu wegajai
AGR0037_segmented.txt|18646|Dekas wakitkimi, shiwag ukunu jetepatai anentaimjai, tau
AGR0037_segmented.txt|18647|Tutai muun Apush chichak dekas ima pegkeg waketjami tiu
AGR0037_segmented.txt|18648|Tusag kuntin ujumak maamun jukiag mininau
AGR0037_segmented.txt|18649|Nunik jega tattak minisag antukaju shiwag magkagtuamun, ditashkam wakan wajakiag mininau
AGR0037_segmented.txt|18650|Nunik nininaun muun Kashayuan igkugkag ujainau uchigminak shiwag mantugmame tusa
AGR0037_segmented.txt|18652|Ampushchakam uchiji tepamun jegajua ujas diisa idaiyak pagkuku, nunik negaiki
AGR0037_segmented.txt|18653|Nunittaman nuwe tajua chichajak, Kashayua auk iina uchijinak Kaish tutai aya nunu maame
AGR0037_segmented.txt|18654|Wii maajai, uchijun ikmatkun awatime
AGR0037_segmented.txt|18655|Uchi kuhija wegaun mawagme, tusa ashii ujaku
AGR0037_segmented.txt|18656|Tusa ujakam, niishkam chuu takug kajanak tuutut asanmau
AGR0037_segmented.txt|18657|Nunik idaiyak aentsu utuaku sai Ampushnashkam ipau
AGR0037_segmented.txt|18658|Nunik ajumag chichamnak apaku, nuniamuik ditashkam umintsaju
AGR0037_segmented.txt|18660|Tujash puyatkaigpa, aishmag anentaimak mantuae
AGR0037_segmented.txt|18661|Dekamjugti, antaku atajum, wiisha yabaik jintajai, aneaku pujustajum tusa akatmamjau
AGR0037_segmented.txt|18662|Tusag, etsa yama akaegai ditashkam pataetukaju
AGR0037_segmented.txt|18663|Nunikag paan shiyakbaun pataetukag weenau
AGR0037_segmented.txt|18664|Nunik wee weenaku kiitai, nuwig kajigkaju
AGR0037_segmented.txt|18665|Nunikag tsawagkag, shiwag shiyakbaun pataetukag weenau
AGR0037_segmented.txt|18666|Ayatak maata tabaun anentaimjag shimutinau
AGR0037_segmented.txt|18667|Nunikag kintaminak nuwig kajinau
AGR0037_segmented.txt|18668|Nuwi tsawajag pataetuk wee wenaku dawe yama webaun amakaju
AGR0037_segmented.txt|18669|Nunik chichainak amaigkaji, tikiju shimawai tusag aneakuk wenau
AGR0037_segmented.txt|18670|Imanik weenak, jimaja nuna kanag tsawajag weesag amaiyinau
AGR0037_segmented.txt|18671|Nunikag tuwig kajinti tusag ukunum saetukag ditak minitinau
AGR0037_segmented.txt|18673|Yawegji tusag nuwi akmainau, eke tsawai aig juwakag imaninau
AGR0037_segmented.txt|18674|Imanik tsawan wekaegas mininau asag kajinkaju
AGR0037_segmented.txt|18676|Nunikag mai yantamen kajintinjin umikaju
AGR0037_segmented.txt|18677|Imaniagtai ditashkam uumjukag batsamas dii diinakua kintamainau
AGR0037_segmented.txt|18678|Pampainiagtai, muun Kashayua sai Ampushun aujak saiju ima pegkeg kajinti, kajigmatai, ae aet jetekmi
AGR0037_segmented.txt|18679|Tikish aidaushkam ayu tiaju
AGR0037_segmented.txt|18680|Nunikag ditashkam shiig umintsaju
AGR0037_segmented.txt|18681|Shijikapin ajum ekemaktinun pempeakag atusaju
AGR0037_segmented.txt|18682|Tujash muun Ampushuk sai Kashayuajaig iwakbautak pekaju, chichainak, aents maatnun augmatuinau
AGR0037_segmented.txt|18683|Nunik pekajai tikish kaji pujatai kajigku aidau shintainau
AGR0037_segmented.txt|18684|Nunikag chichainak apawa kagkanuk an kanagja dujag minaunma kakastakam kati wegan tau
AGR0037_segmented.txt|18685|Tikishchakam antsag kanagbaujin etsejinau
AGR0037_segmented.txt|18686|Tiyagtai muun Apush chichak, uchita muun tiuwai shiwag jetekmi tusa wegamunmak kunushtia, besematia tusa tuyi
AGR0037_segmented.txt|18687|Yabaik kaja minakuish kajigkaigpa
AGR0037_segmented.txt|18688|Iwash tsanugmajai tusa tiu
AGR0037_segmented.txt|18689|Tusag iwakuk tepenau, jihín dawemawag
AGR0037_segmented.txt|18690|Nunik batsatai ikamak bitat wajasu
AGR0037_segmented.txt|18691|Ankamtai muun Kashayua chichak pai, pai, uchita ii timag nuu tsawan jegae
AGR0037_segmented.txt|18692|Yabaik nantagtajum tusa imatu
AGR0037_segmented.txt|18693|Nunikag kaja ishimkag nantajaju
AGR0037_segmented.txt|18694|Muunchakam aentsu ijumag chichajak, pai
AGR0037_segmented.txt|18695|uchita, ma junika shiwag maatin jinta tepemji
AGR0037_segmented.txt|18697|Aishmag wajastajum, ishamkaigpa, tusa aentsun chichaju
AGR0037_segmented.txt|18698|Tusa nagkankamtai, ijunag wajantag wajan atinau
AGR0037_segmented.txt|18699|Nuninai muun Apushkam imaninai shintaju
AGR0037_segmented.txt|18700|Nuniak chu, chu, takug nuwig tepesa kaem, kaem wajau kaja atiak, nawenak takui, takui, iyau
AGR0037_segmented.txt|18701|Imanittaman tikish aidau nuwi kajin atinak imanidau wainkag dushikinau
AGR0037_segmented.txt|18702|Nunittaman sai Kashayua wainkau, nunik saiju wajukeakmea ankamesh pasunmame, wajutiya amesh an kaja atitia tabaush antukamiume, tusa imatjau
AGR0037_segmented.txt|18703|Tama, atsa saiju, atumea nantagjum kaja atiakjum imaniakjumin itugsanuk imaniknush nantaktaja, awi wajukaigtish tusa imaniajai
AGR0037_segmented.txt|18706|Wiisha ibau kanajunush wajinak ishamtaja, wajau
AGR0037_segmented.txt|18707|Tusag idayinak, sujut juwatkiag, kajigka jukatinaug makichik aents waintua, shijikapi aká tsukin awajau
AGR0037_segmented.txt|18708|Imanikbaunum utsantuawag entsuk kajig tepenaun nagki jujukiag iju ijuki timaninau
AGR0037_segmented.txt|18709|Ima imatikainakua bashit kajegku
AGR0037_segmented.txt|18710|Pempeninak akan akawag, aentsnashkam apekag yuku awasaju
AGR0037_segmented.txt|18711|Imatika pempeninak, nuwi tuwakag kaja atinak nugkanak nuya nuya awagmainau
AGR0037_segmented.txt|18712|Dutika ukuinak nuu kashik waketjaju
AGR0037_segmented.txt|18713|Nunikag weenakua tsawampajag, juakiag weenakua nuwi kiitai kajigkag weenau
AGR0037_segmented.txt|18714|Ima imaninakua dita batsamtaijin jegawu
AGR0037_segmented.txt|18715|Nunikag numi juwatkiag tuspig ikaumawag tentemakag apamakaju
AGR0037_segmented.txt|18716|Imanik batsamas, tsawan dukap nagkaemak wegai muun Apushun ininau
AGR0037_segmented.txt|18717|Apawa wagka nusha aniume tusag, tama
AGR0037_segmented.txt|18718|Uchita atum ibau waimakchau aidautijum nantagjum imaniakjumin, chuu, wiisha wagkanuk ukutmash juwakta duwi chichakun junika kaja atiamash aentsush betek maumainajama takun imaniyajai, tau
AGR0037_segmented.txt|18719|Tusa, muun nii waymakbaujin etseju
AGR0037_segmented.txt|18720|Aents ikam batsamin aina nuka yaakat apach tutai aidau batsata nujaig betekchauwai
AGR0037_segmented.txt|18721|Aents apach tutai aidau yakat muunum puju aina nuka patajijaish, kumpajijaish, apuji aidaujaish yupichu dekagdaiyawag batsamin ainawai
AGR0037_segmented.txt|18722|Ditanuk ajuinawai celular, internet, telefono, fax, nuwintu tikish aidau, dita ujanik dekagdaita aidau
AGR0037_segmented.txt|18723|Tikish nayantsa amainia awishkam juka yaunchuk yujakui
AGR0037_segmented.txt|18725|Yabaipat mijan 2000 nagkamas minag nuwi inaishkam wantinkauwai
AGR0037_segmented.txt|18726|Yabaik iishkam dekaji tujash ashii iniati batsatag nuwig juka imanikag atsawai
AGR0037_segmented.txt|18727|Tuwi carretera nagkaemawa nuwi takainawai, tujash nuni atushat iinia batsatina awig yabaikish imajik dekashtaiyai
AGR0037_segmented.txt|18728|Anin asamtai yabaikish aents iinia aidauk
AGR0037_segmented.txt|18729|Yaaktanmak apu aidaujaish, unuimat aidaunash, takatnash, chichamnash, waamak, yupichu, waitkas, dekawag batsata ankan pujuinatsui
AGR0037_segmented.txt|18730|Yabaikish apu chichamen dekatag takug pujamujin ukukiag kuashat tsawan wekaegas, kanajag juwakiag tawag dekainawai
AGR0037_segmented.txt|18731|Antsag papi unuimatnumash senchi waituinawai
AGR0037_segmented.txt|18732|Nii kuishkin takau aina duke takainawai celular, laptop, interner, computadora, tajina nuna
AGR0037_segmented.txt|18733|Nunu takatan dekainachu taji nuka, takatji atsugbau aina nunu ani nawai
AGR0037_segmented.txt|18734|Juju pujut junin aigkesh iina muunji atushat kanakag batsata nuka dita diisag dekawag pujuinawai
AGR0037_segmented.txt|18735|Makichik tsawantai muun Achayap weuwai ikam namaka nijan yuwataji tusa
AGR0037_segmented.txt|18736|Nuwe akateak nuwa, ikam kanajan taatjai
AGR0037_segmented.txt|18737|Uchi yaakat puja nunu taatjai tusa chicham akupkae tuinawai
AGR0037_segmented.txt|18738|Nuwintushkam apu aidau ijunbau atatui Chapapoyas tujutiagme
AGR0037_segmented.txt|18739|Eke wetsuk, uchi taa yuwatnun entsa nijatjai,
AGR0037_segmented.txt|18740|Nunik aknum waka ayamak aga jintki ektun pachiashbau Jempe Tseu awakau
AGR0037_segmented.txt|18741|Tutai wagkag tawa tusa, wainkash tau timapeyi tusa idaiyas eketu
AGR0037_segmented.txt|18742|Machik asa ataktu najamnun Tseeuu nagkaemakiu
AGR0037_segmented.txt|18743|Ankamtai tujash wagkag imatjuntinta, tusa eketai
AGR0037_segmented.txt|18744|Imattai, atsa wainak tachau amainai, dekas waketkitajai tusa ikuaki minau
AGR0037_segmented.txt|18745|Nunik tupikau, itunchat atai tatsuash tau asa
AGR0037_segmented.txt|18746|Nunik mina minaku niina jehé tau
AGR0037_segmented.txt|18747|Nunik taa, nuwen itunchat atsuak tusa iniau
AGR0037_segmented.txt|18748|Tutai, wiika wemag nunak Jempe imatijakui wakitkijai tau
AGR0037_segmented.txt|18749|Tutai anu majanu weaju yama kaunae tuinawai, wainkamkesh dekakia tiu
AGR0037_segmented.txt|18750|Tusa tima niishkam jeganta iniimu, waji chichama dekaume tusa
AGR0037_segmented.txt|18751|Tutai muun majanu weu chichak saiju maigkias taumtai
AGR0037_segmented.txt|18752|Uchijum yaakat pujawai tinum nuna suntag achike tuinaun antukmajai
AGR0037_segmented.txt|18753|Perú Ecuadorjai maaniatin asamtai aentsun achinawai tiagme
AGR0037_segmented.txt|18754|Amesh weme dekamainitme tusa ujaku
AGR0037_segmented.txt|18755|Tima nishkam wakan wajaki jega
AGR0037_segmented.txt|18756|Nunik nuwen ujaku tusa tama nuwe chichak, iima wajukaigtish majanu weta nunikam dekata tiu
AGR0037_segmented.txt|18757|Tima ayu tusa niishkam jinkiu
AGR0037_segmented.txt|18758|Nunik jimag tsawantan kanag majanu tau
AGR0037_segmented.txt|18759|Nunik Imacita katigka iniimu
AGR0037_segmented.txt|18760|Tutai muun Kakias Imacita puju chichajak, nuka dekaske maaniamu atin asamtai achijatui tuinawai tusa ujaku
AGR0037_segmented.txt|18761|Tima deka, suntag batsatbaunum jega iniimu
AGR0037_segmented.txt|18762|Dekatatus wakegau niina uchijinash tuwig jukiaje tusa
AGR0037_segmented.txt|18763|Tuatai suntaja apujishkam jasta Milagro iniimsami tusa untsumak iniimu
AGR0037_segmented.txt|18764|Nunik uchigmik awi pujawai tusa ujaku
AGR0037_segmented.txt|18765|Tusa inau wagka tame tusa
AGR0037_segmented.txt|18766|Tama chichak uchijun wainkatasan tajai, uchig nigki asamtai wainkatag tajai tiu
AGR0037_segmented.txt|18767|Tusa yaushkek auto, combi tabaush, atsau asamtai, Toyota tabau weetai egkemag weu
AGR0037_segmented.txt|18768|Nunik Chiriaco waka tepesu
AGR0037_segmented.txt|18769|Nunitai niishkam jinkiu, nunik jinki wajattaman Jempe pachishbau Tseeeuuu awakau
AGR0037_segmented.txt|18770|Tutai wagkag tawa tusa anentaimu
AGR0037_segmented.txt|18771|Nuniai patasag Tseeuu nagkaikiu
AGR0037_segmented.txt|18772|Imanitai waink tichamape tusa, weta tabaunak juwaku
AGR0037_segmented.txt|18773|Nuniaun muun iinia nuwi nagkaemau, saiju amesh
AGR0037_segmented.txt|18774|tuwi pujume, wagka imajuish ibau agku aish wekaeme amekesh tusa iniau
AGR0037_segmented.txt|18775|Tama saiju uchin suntag achintuku asamtai Milagro pujawai tujutiagmatai wegaun, Jempe asutuamtai juwakjai tau
AGR0037_segmented.txt|18776|Tutai saiju maig tujami, yabai carro suntagdau suntajan aimak akaewai
AGR0037_segmented.txt|18777|Tiwintsa maniatin aidaun yajumui tuinawai, awi uchigmishkam weu amainai tusa ujaku
AGR0037_segmented.txt|18778|Tama awichuk taja, wainkan weu amanitjai
AGR0037_segmented.txt|18779|Nuni jega imankama dekau uchijiskam nuwi tau tabaun, nunik shiig aneasu
AGR0037_segmented.txt|18780|Kashin tsawan suntaja apujin jegajua uchijun wainkatag tajai tau
AGR0037_segmented.txt|18781|Tutai ayu tusa uchijin apa egapawai tusa ujakaju
AGR0037_segmented.txt|18782|Tusa tama, miina apajush wii jui taamunash wajuk dekaya tae tusa tiu
AGR0037_segmented.txt|18783|Nunik minisa apaji dakamak wajaun wainkau
AGR0037_segmented.txt|18784|Pajain pagkuk buutu, wagki apaji ujaku wajuk dekag minine, tama nishkam shiig aneasu
AGR0037_segmented.txt|18785|Iinia ikam puju aina nuka, teléfono, celular, internet, correo, atsutaishkam chichamnak juník deka puju ainawai
AGR0037_segmented.txt|18786|Itunchat nagkamataish Jempe nii aika
AGR0037_segmented.txt|18787|apajui mamikiamu asa, aents itunchatnum wekaetaish aika ujauwai
AGR0037_segmented.txt|18788|Yabai tsawanta juwi kuashat datsa, unuimaku, aina nunu imatikas dekainatsui muuntash wajuk pujuinawa nunak
AGR0037_segmented.txt|18789|Jempe wainchau aidauk anentaisah diyatsui, tujash ikam pujuina nuka shiig dekainawai
AGR0037_segmented.txt|18790|Tujashkam shiig dekamainai Jempesh ashii aents aina nunash aijkash ujauwashit atsa ima Awajunnak aikchawash
AGR0037_segmented.txt|18791|Anin asamtai Jempe angkaemataig puyatus diin ainawai, chicham dekashbaun ujajatin asamtai
AGR0037_segmented.txt|18792|Atashu jati Peste tabau Comunidadnum iyaju
AGR0037_segmented.txt|18793|Nunitai kuashat aents pampainau, yaa jatanash itae, juka apach atash granja tutaiyama nuna sumakag yuwinak jatanak jiikiaje, wajainau
AGR0037_segmented.txt|18794|Kashi kashinig nunak augmatuinau
AGR0037_segmented.txt|18796|Nuninak maki makichik ampin egainau
AGR0037_segmented.txt|18797|Nunikag jata ampijin inimainak yujasag igkunikag shiig augdaitsuk nagkaeninau
AGR0037_segmented.txt|18798|Nii aniachuk shiig chichainau
AGR0037_segmented.txt|18799|Tujash jinamunak atashuk nagkanchau
AGR0037_segmented.txt|18801|Atashuk shiig tumainchau tsawantai jinau
AGR0037_segmented.txt|18802|kapa wajasag, puju sai saigmatu wajaknun ijagkiag jainau
AGR0037_segmented.txt|18803|Imanik jinutai pegkawag chimpis yuwinau
AGR0037_segmented.txt|18804|Atash jachunak eemtika maa yuwinaushkam ainau
AGR0037_segmented.txt|18805|Nii yawetug ajapeaush ainau
AGR0037_segmented.txt|18806|Imanik atash jinutai, dukug Mastina, atashná ijinattaja tusa anentaimu
AGR0037_segmented.txt|18807|Nunik pujusa aishin ausau nuniak chichak Turjika atash jinaush ata tajama
AGR0037_segmented.txt|18808|Minash namaka jegamjutkata awii jiikin kuitamkatjai, tusa tiu
AGR0037_segmented.txt|18809|Tibau asa namaká atashun jegagkau
AGR0037_segmented.txt|18810|Nuwi jegajuk diyak waketju pujau
AGR0037_segmented.txt|18811|Kashik ujai ayuja agkutai ayuja pujujus, kiitai, epeni ukuau
AGR0037_segmented.txt|18812|Dukujuk nawanjin ayasa jegá niijai atushu diisa waket pujau
AGR0037_segmented.txt|18813|Nuní pujamun, nawanji, Narcisa daagtin, chichak dukuwa amek uminmain pujasme wii atashnak epeni ukutjai tiu
AGR0037_segmented.txt|18815|Pasuntak atsawai, tusa awemau
AGR0037_segmented.txt|18816|Tusa awema idaiyas, agajin kesajá ashimak, japimku juki tajaká, dupan tugkitak utsag idaiyak, nuna yantamen takak wekaegu
AGR0037_segmented.txt|18817|Ima imaniakua tikima kiitai entsanum maak weu
AGR0037_segmented.txt|18819|Yujumak yuwamunum aishi chichak nawanjush wajukame tusa inimu
AGR0037_segmented.txt|18820|Nunik chichak, atashu epentajai takui wii awemamjai, Etsa eketaig wemajama, nusha wajukae, tau
AGR0037_segmented.txt|18821|Tusa, dukug yujumak yuwaku eketbaujin ukukí nawanjin untsuau
AGR0037_segmented.txt|18822|Tujash nawanjig jegák atsau
AGR0037_segmented.txt|18823|Nunitai aishi chichak, atsajama, taú akuk juí pujumainajama, tusa najamnun chichatai
AGR0037_segmented.txt|18824|Dukugchakam puyatki chichak tujash tuki weenta, wajau
AGR0037_segmented.txt|18825|Tusa, nawanta Narcisau, untsumu
AGR0037_segmented.txt|18826|Imattaish nawanjik shiig aimkachu, atsau
AGR0037_segmented.txt|18827|Antai, muun yabaikik kajekú akushkam anentaijin kakakchau wajasú
AGR0037_segmented.txt|18828|Nunik nuwen jegajua, tujash nuwa nawanjush wagkag megkaekainta
AGR0037_segmented.txt|18829|Dukugchakam aishi shinutai, antinkai tusa kanakú, aishi tsagkujú waínak baak anentaimjau
AGR0037_segmented.txt|18830|Nunik dita pujamunmak ashii egaku
AGR0037_segmented.txt|18831|Atsutai ukuinak atashu wenuken shiakaju
AGR0037_segmented.txt|18832|Atashu wenukek shiig epeni ukubaun wainkaju
AGR0037_segmented.txt|18833|Nunikag tujash juna epeni ukuakush tuki wemaki, tuinau
AGR0037_segmented.txt|18834|Wakeyinau dekatatus nawanjish jegash wakamasha nuna
AGR0037_segmented.txt|18835|Ashii tentea diitan nagkamawaju
AGR0037_segmented.txt|18836|Muun nawanjintin kanaka, tupa ashii tsakak weakunum diiki wekama, dawe saka sakamtaik najama webaun wainkau
AGR0037_segmented.txt|18837|Nunik chichak juju dawe tepajama
AGR0037_segmented.txt|18838|Tujash wagkag wainkash ikamash weenta, tusa imatu
AGR0037_segmented.txt|18839|Nuniai, tikish aents yantamnum egainak wegaju mininau
AGR0037_segmented.txt|18840|wainkashji, dawek shiig atsawai tiaju
AGR0037_segmented.txt|18841|Inimtash inimsaji, tujash waintsuji tujamiaje, tusag etsejinau
AGR0037_segmented.txt|18842|Tujash imajuish atsawak tuinau
AGR0037_segmented.txt|18843|Tiagtai, muun chichak atumesh taakjua, juju dawe webau tepawai, wiiyash waitjag atumesh diisjua, tau
AGR0037_segmented.txt|18845|Antai, chichainak Apawa tujash wagkag ikamash weenta, ibau kashi aish tusag anentain ejemaichau dekapenau
AGR0037_segmented.txt|18846|Tusag, tuu, tuu, wajasag, chichainak, auk apachi junak pasun jukijama tiaju
AGR0037_segmented.txt|18847|Aniakug pasun jukijama tau nuweshkam, tusa buutu
AGR0037_segmented.txt|18849|Ikam kuwaeka egamak dawe najamamuk shiig atsau
AGR0037_segmented.txt|18850|Nunitai auk imajuig dawekesh atsawai
AGR0037_segmented.txt|18851|Tusag atak waketjag tagkan weakunum yujasag egainau
AGR0037_segmented.txt|18852|Nuniai ae aet wajasu
AGR0037_segmented.txt|18853|Imanikmatai tujash iwash jukish wajuk emakug aikainta, tankanum
AGR0037_segmented.txt|18854|etentsuash tusag achikag pegainau
AGR0037_segmented.txt|18855|Ima mani tujinkag auk untsukmi tusag untsuinau
AGR0037_segmented.txt|18856|Untsu untsuinakua yawtjaju, nunikag auk imaniakjish Wainkashji, kashin dismi tusag waketjaju
AGR0037_segmented.txt|18857|Tsawagmatai, kashimas juwakiag atak mininau atashu wenuken
AGR0037_segmented.txt|18861|Wainkaji tusag shiig anenau
AGR0037_segmented.txt|18862|Auk dekas ii segami tuidau
AGR0037_segmented.txt|18863|Apachi nigki pujus iwash waitkam pujaush awai, miina sujusta time tusag imatuinau
AGR0037_segmented.txt|18864|Aentsti tumaina aniak, tuke tinu asag, imatuinau
AGR0037_segmented.txt|18865|Muunchakam nuwen ayaju tantau, nunikag nawajin wainkag pagkukag egainau
AGR0037_segmented.txt|18866|Nunitai auk nawanjunak iwash jukine, kashi japis awekasu amainai
AGR0037_segmented.txt|18867|Ii untsumag nuna antuk ita ukukiu amainai tiu
AGR0037_segmented.txt|18868|Tusag jukiag jega iwakaju
AGR0037_segmented.txt|18870|Ima imatikam bachik chichaku
AGR0037_segmented.txt|18871|Antai, atsa iwash jukimu aniya, tusag atak kayukaju
AGR0037_segmented.txt|18872|Dutika jaash tikish anujam iwash jukishbauwa iman wajasú
AGR0037_segmented.txt|18873|Yujumkan yuwa dekas shiig chichatan chichaku
AGR0037_segmented.txt|18874|Tama niishkam augmatu, iwash jujukme tusa
AGR0037_segmented.txt|18875|Entsanum ejetua majunchi achika sujime dutijakui juwiyaig ukunmataik ajammajai
AGR0037_segmented.txt|18876|Dutika awekatu, atum untsumujum duka untsumujume
AGR0037_segmented.txt|18877|Nuna antuk chichak pataim anempak imatuinawai, dekas awagkitjame tujutme
AGR0037_segmented.txt|18878|Tusa jujuki, awe awekatkua tikima tsawautai, atashu wenuken
AGR0037_segmented.txt|18879|Tutai, tujash iwanchi niimesh wajukuwe tusag iniinau
AGR0037_segmented.txt|18881|Senchi wajaknuwe, achijatkush najamnun achijatme
AGR0037_segmented.txt|18882|Atumainun chichasme, minak autak wajukea imatijime tujash wiika antugmain dekapchamjai
AGR0037_segmented.txt|18883|Untsukam katig shiig muun wajaknuwe tau
AGR0037_segmented.txt|18884|Tusa nii wekaesamujinak ashii augmatu
AGR0037_segmented.txt|18885|Tutai, dukujishkam ashii antugkau
AGR0037_segmented.txt|18886|Nunik chichajak, nawanju ayamjata. kashii wekaekum ayamjachume, pegaknum weme ayamuta tusa awemau
AGR0037_segmented.txt|18887|Tama niishkam pegaknum weu
AGR0037_segmented.txt|18888|Anik pujuinai, muun Kistug, dukug nawanji iwash jujukbauwa nuna diichi, minisa untsumu aweta wiisha ijakun minajai tusa
AGR0037_segmented.txt|18889|Tutai dukug chichak, diichi wayata, wiisha pujajai tau
AGR0037_segmented.txt|18890|Tusa aishin ujaku diich minawai tusa
AGR0037_segmented.txt|18891|Muuncham sai wainak, dukap tsawan pujusa wainiau asa, eme anentus kumpamau
AGR0037_segmented.txt|18892|Yujumkan yama yuwatatus pujuinau asag, ijuntujag
AGR0037_segmented.txt|18893|Nunik nagkanak, muun Turjik sain iniau, amesh saiju ijakmek wekaegam, tusa
AGR0037_segmented.txt|18894|Tama saiju wiisha patajun iyagkin wakitkitjai tusan taamjai
AGR0037_segmented.txt|18895|Nunikan pujaun, saijun ijagkun chichamain awa nuna chichastajai tusan minijai tau
AGR0037_segmented.txt|18896|Tama muun Turjik chichak, saiju dekas tame, wiisha pujajai, kakajus wainibaitsui
AGR0037_segmented.txt|18897|Tusa tii idaiyak, nawanjin pachis ujau
AGR0037_segmented.txt|18898|Saiju wajintia ima ugdaiyish, yaum kintabaunum iwash nawaajun jukimtai ega egakuan, yabai tsawakun atashu wenuke tuntupen atutun wainkajai
AGR0037_segmented.txt|18900|Tama ayak, saiju waintsupa mina nawantug Narcisá tutaiyi nuna jukimtai tuma waittsashjai, tau
AGR0037_segmented.txt|18902|Tusa wainak nawanjum tsanupaje
AGR0037_segmented.txt|18903|Nija, wiisha saiju anu tijag Narcisa tame nuna pachisan ujaktasan minitjame
AGR0037_segmented.txt|18904|Yaum kashi, kanaku tepai, ikagmake tusag untsumjuinakui, yanak tuinawa, tusa nantakin, yaya tajume tai
AGR0037_segmented.txt|18905|Apachi amina saimi nawanji Narcisa tutaiyinu ikagmake, tusag waitchik jiyatuinakui, wajuk awa tai
AGR0037_segmented.txt|18906|Kashi waka iashmagjai tepaun dukugtin wainkae, dutika uchijin asutig, nuwan tumak jiyak, wakitikita tamash antatsui, tusa tujutuinakui
AGR0037_segmented.txt|18907|Tujash dekam pujau asag imanina
AGR0037_segmented.txt|18908|Tusa tai, atsa auk umak pakijinawag batsatu, kashi kajinaun nukugtin wainkae
AGR0037_segmented.txt|18909|Nuwak shiig antatsui, tuinakui
AGR0037_segmented.txt|18910|Kashi asamtai kanakun idaisamjai, nunikam yabai tsawakun waintuan wajukeakmea aishmag najaneamesh imaniawai tamash wekaema, tusan jiyakjai
AGR0037_segmented.txt|18911|Tama aigkui, ame kashi imajui kanakum tepam nunash saijush, nawanjush, dekawak, tai atsa takui, kame saiju tichamjai tubaitsujai, kuashat
AGR0037_segmented.txt|18912|Nunikan amesh duku umjukam wakaum dusha yabaish waji titatme, wait aneasam diyatsaig wakitkita, nunika pujamin tatjai, apa ujatkattajame tusan awemamjai
AGR0037_segmented.txt|18913|Nuwas taa tusa wainak tsanupa wekaegatai, tau
AGR0037_segmented.txt|18914|Tusa sain, ujaku, nawanji kashi ikagmak wekaesamun
AGR0037_segmented.txt|18915|Tusa tama, muun Turjiki shiig dekapjachu, nuweshkam antsag chichamainchau wajasu
AGR0037_segmented.txt|18916|Nuniak muun Turjik patasag iniak saiju nusha dekaskek tame tau
AGR0037_segmented.txt|18917|Tama saishkam saiju dekaske tiu
AGR0037_segmented.txt|18918|Aniagtai dekas tajai wajau
AGR0037_segmented.txt|18919|Dekaskenmak, imau comunidad batsatkamunmak itunchatak muun
AGR0037_segmented.txt|18920|Aents aidauk Narcisa ikagmakbaun pachisag chichainau
AGR0037_segmented.txt|18921|Nuninai, nawanjintin aidauk iwash jujukme tusa nawanji tsanumjamun anentaimtuinau
AGR0037_segmented.txt|18922|Nuna tusag chichainak batsatai, dukug Setuna, uchiji ikagmakmatai awatug ukuak nuwan pataetuk minitu
AGR0037_segmented.txt|18923|Narcisa apajishkam niina diichi asamtai, ausatatus minau
AGR0037_segmented.txt|18924|Patajijai ikagmaku asagmtai, aishmagku dukujik, kajeau, tsumas diyau asa
AGR0037_segmented.txt|18925|Nunik minau asa, apawa pujamek, wiisha minajai tau
AGR0037_segmented.txt|18926|Tutai, muunchakam shiig aneas, awe asamtai, nawanta wayata tusa iwayau
AGR0037_segmented.txt|18927|Tusa tima waya ekemas, apawa wiika mina uchig amina nawanjum Narcisa tutaiya nujai yaum kashi kanak tepau wainkaji tujutinakui, jegajuan ausata tai waiti epetjiagmatai ukumajai
AGR0037_segmented.txt|18928|Nunikan yabai tsawajan utuajai, nunikan uchijun awatjan ajapajai
AGR0037_segmented.txt|18929|Nuninak nawanjumin achikta tai atamaki minimtai idekas apajun ujaktajai tusan minitajame, tau
AGR0037_segmented.txt|18930|Tusa ujam, muuntak jaka ekemsau
AGR0037_segmented.txt|18931|Nuna aatus tusag ujainai, pataji aidaushkam mininau
AGR0037_segmented.txt|18932|Nunikag tajuawag chichainak, nawanjumin iwash jukiu tabau deka minaji, wajainau
AGR0037_segmented.txt|18933|Nuna tuinai, tikish pataji chichak, nawanjum ikagmake tusa tuinakui, minaji, tusag imatjuinau
AGR0037_segmented.txt|18934|Nuna tusag imatuinai, muun Shimpa numi tsupiktajai tusa wekama igkugku, datsa ikagmaku tabau minitaman
